index,seed,env_theory,env_test,steps,agent,action,activation_rate
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,forward,0.11337209302325581
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,left,0.0
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,right,0.0
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,load,0.0
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,forward,0.17251908396946564
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,left,0.05214723926380368
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,right,0.0
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,load,0.23076923076923078
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,forward,0.16105417276720352
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,left,0.025454545454545455
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,right,0.0
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,load,0.16666666666666666
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,forward,0.12916111850865514
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,left,0.04864864864864865
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,right,0.0
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,load,0.2647058823529412
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,forward,0.2099236641221374
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,left,0.27167630057803466
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,right,0.09090909090909091
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,load,0.07692307692307693
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,forward,0.12533333333333332
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,left,0.01
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,right,0.0
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,load,0.5263157894736842
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,forward,0.14153439153439154
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,left,0.05641025641025641
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,right,0.23529411764705882
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,load,0.5
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,forward,0.1677336747759283
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,left,0.03314917127071823
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,right,0.0
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,load,0.5757575757575758
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,forward,0.20516129032258065
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,left,0.07027027027027027
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,right,0.0
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,load,0.15789473684210525
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,forward,0.21853388658367912
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,left,0.33014354066985646
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,right,0.06060606060606061
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,load,0.5348837209302325
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,forward,0.22899728997289973
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,left,0.020833333333333332
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,right,0.0
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,load,0.6
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,forward,0.015625
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,left,0.11878453038674033
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,right,0.010676156583629894
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,load,0.16129032258064516
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,forward,0.104
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,left,0.03291139240506329
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,right,0.03180212014134275
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,load,0.03333333333333333
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,forward,0.09584664536741214
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,left,0.3226452905811623
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,right,0.014492753623188406
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,load,0.03
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,forward,0.14912280701754385
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,left,0.17281553398058253
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,right,0.03636363636363636
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,load,0.06578947368421052
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,forward,0.30402384500745155
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,left,0.18875502008032127
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,right,0.2222222222222222
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,forward,0.055232558139534885
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,left,0.05802047781569966
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,load,0.2857142857142857
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,forward,0.3374045801526718
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,left,0.12576687116564417
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,forward,0.0527086383601757
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,left,0.07272727272727272
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,load,0.16666666666666666
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,forward,0.20372836218375498
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,left,0.07027027027027027
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,forward,0.09414758269720101
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,left,0.13872832369942195
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,right,0.09090909090909091
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,load,0.48717948717948717
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,forward,0.16266666666666665
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,left,0.17
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,right,0.045454545454545456
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,load,0.6052631578947368
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,forward,0.17592592592592593
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,left,0.21025641025641026
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,load,0.5476190476190477
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,forward,0.21895006402048656
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,left,0.16574585635359115
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,right,0.13333333333333333
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,load,0.5757575757575758
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,forward,0.14193548387096774
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,left,0.2
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,right,0.16666666666666666
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,load,0.05263157894736842
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,forward,0.1715076071922545
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,left,0.009569377990430622
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,load,0.5116279069767442
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,forward,0.1978319783197832
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,left,0.203125
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,load,0.525
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,forward,0.0390625
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,left,0.04143646408839779
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,right,0.08540925266903915
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,load,0.1532258064516129
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,forward,0.128
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,left,0.1341772151898734
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,right,0.024734982332155476
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,load,0.1
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,forward,0.14376996805111822
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,left,0.10220440881763528
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,right,0.014492753623188406
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,load,0.06
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,forward,0.06432748538011696
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,left,0.4796116504854369
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,right,0.05454545454545454
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,load,0.05263157894736842
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,forward,0.15499254843517138
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,left,0.06827309236947791
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,right,0.1111111111111111
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,load,0.1
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,forward,0.10755813953488372
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,left,0.08873720136518772
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,right,0.14285714285714285
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,forward,0.2961832061068702
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,left,0.02147239263803681
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,load,0.23076923076923078
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,forward,0.36603221083455345
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,left,0.23272727272727273
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,load,0.16666666666666666
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,forward,0.09054593874833555
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,left,0.15675675675675677
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,load,0.5882352941176471
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,forward,0.1475826972010178
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,left,0.023121387283236993
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,right,0.18181818181818182
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,load,0.48717948717948717
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,forward,0.17333333333333334
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,left,0.265
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,right,0.18181818181818182
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,load,0.5526315789473685
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,forward,0.1164021164021164
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,left,0.11794871794871795
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,right,0.17647058823529413
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,load,0.5952380952380952
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,forward,0.12804097311139565
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,left,0.19889502762430938
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,load,0.5454545454545454
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,forward,0.16
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,left,0.05405405405405406
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,load,0.5526315789473685
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,forward,0.2600276625172891
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,left,0.11961722488038277
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,right,0.030303030303030304
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,load,0.4883720930232558
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,forward,0.11788617886178862
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,left,0.08333333333333333
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,load,0.575
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,forward,0.2890625
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,left,0.0027624309392265192
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,right,0.010676156583629894
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,load,0.11290322580645161
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,forward,0.176
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,left,0.3265822784810127
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,right,0.10954063604240283
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,load,0.11666666666666667
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,forward,0.009584664536741214
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,left,0.1523046092184369
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,right,0.11594202898550725
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,load,0.02
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,forward,0.22514619883040934
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,left,0.45436893203883494
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,right,0.23636363636363636
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,load,0.09210526315789473
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,forward,0.11326378539493294
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,left,0.17269076305220885
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,forward,0.04505813953488372
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,left,0.1296928327645051
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,forward,0.2885496183206107
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,left,0.03987730061349693
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,load,0.19230769230769232
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,forward,0.05856515373352855
